,category,date,source,day,day_of_week
491,Экономика,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=13, tm_min=48, tm_sec=10, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
492,Политика,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=13, tm_min=24, tm_sec=28, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
493,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=13, tm_min=14, tm_sec=18, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
494,Политика,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=13, tm_min=9, tm_sec=23, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
495,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=13, tm_min=2, tm_sec=9, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
496,Политика,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=12, tm_min=33, tm_sec=59, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
497,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=12, tm_min=29, tm_sec=42, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
498,Экономика,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=12, tm_min=24, tm_sec=37, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
499,Экономика,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=12, tm_min=9, tm_sec=2, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
500,Экономика,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=12, tm_min=1, tm_sec=40, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
501,Технологии,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=11, tm_min=50, tm_sec=37, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
502,Политика,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=11, tm_min=41, tm_sec=36, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
503,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=11, tm_min=31, tm_sec=22, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
504,Финансы,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=11, tm_min=25, tm_sec=14, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
505,Политика,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=11, tm_min=22, tm_sec=9, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
506,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=11, tm_min=17, tm_sec=35, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
507,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=11, tm_min=14, tm_sec=21, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
508,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=11, tm_min=4, tm_sec=18, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
509,Политика,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=10, tm_min=37, tm_sec=1, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
510,Политика,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=10, tm_min=30, tm_sec=51, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
511,Бизнес,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=10, tm_min=27, tm_sec=49, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
512,Общество,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=10, tm_min=11, tm_sec=33, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
513,Политика,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=27, tm_hour=10, tm_min=7, tm_sec=14, tm_wday=1, tm_yday=361, tm_isdst=0)",https://www.vedomosti.ru/rss/news,27.12.2022,1
